Kode I-O,Nama Sektor, Kode sektor KSM , Klasifikasi Sektor Makro (KSM) , KSM (17 Sektor) ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,180,301,302,303,304,305,309,310,409,509,600,700
46,Perdagangan eceran (retail),G.2,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,93819.57,10043.25,654.81,6613.77,53548.05,95553.77,16528.22,5307.73,6631.28,102730.11,1072.33,11071.05,9717.74,234791.29,43634.4,22836.44,3895,2143.94,355.76,118.74,200.73,502,9549.02,393811.06,86409.2,45090.74,19689.28,7252.67,20995.94,12556.27,26.83,44679.73,112127.41,16452.07,2454.91,21631.97,47760.9,76258.46,159901.45,270512.81,9973.82,13.94,16337.67,2857923.5,46472.39,259311.32,131193.27,19134.28,8714.65,51749.24,13138.18,135842.87,256073.2,88615.64,13650.65,55560.25,311649.19,462618.75,10483.57,30358.48,0,6847745.56,2453725.614,5798.937845,2632667.153,0,0.329770232,5092192.034,11939937.6,0,0,11939937.6,11939937.6
47,Angkutan darat,H.2,Angkutan Darat,Transportasi dan Pergudangan,14378.93,503.88,29.96,361.93,4737.02,7805.62,1341.68,4301.14,760.25,26246.03,45.85,2066.65,876.84,4569.92,930.42,965.37,4774.53,341.68,70.86,6.83,100.05,12.84,517.76,439833.53,95059.69,9229.4,905.5,525.25,1619.82,1814.07,33.23,6143.2,27890.01,3603.56,532.21,8993.57,18458.74,8583.78,38403.45,72574.63,8492.64,7.08,7574.21,1121774.01,43483.64,211130.38,38696.78,3326.81,2201.01,31387.76,808.79,6354.29,118252.49,27494.55,3854.5,22100.81,540202.49,224057.52,3790.76,6600.18,0,3231540.43,1093457.026,633.0746089,719433.7964,0,0.138756516,1813524.036,5045064.463,0,0,5045064.463,5045064.463
48,Angkutan laut dan penyeberangan,H.3/H.4,Angkutan Laut; Angkutan Sungai Danau dan Penyeberangan,Transportasi dan Pergudangan,806.6,79.61,5.52,52.2,311.61,683.89,153.95,68.18,131.57,845.04,9.15,429.59,160.77,1040.55,222.72,126.82,376.7,64.56,7.86,2.3,0.02,1.67,57.49,62531.43,70979.07,6957.2,126.92,115.05,342.14,407.09,1.99,899.59,20090.23,1879.34,216.67,818.35,1895.61,2027.81,8164.9,13165.92,1245.51,0.86,1100.36,72312.48,2681.22,7909.48,5064.88,738.89,360.88,15136.55,211.61,1496.82,18648.67,2774.21,474.61,6532.05,24464.87,13715.77,127.2,765.62,0,372020.22,139327.2826,99.0322807,159499.3267,0,0.045291645,298925.6869,670945.9036,0,0,670945.9036,670945.9036
49,Angkutan udara,H.5,Angkutan Udara,Transportasi dan Pergudangan,0,0,0,0,0,0,0,0,0,0,0.02,13.61,0,139.5,67.02,9.19,0,13.13,6.4,0,0,0.99,16.13,3114.13,0,1557.04,41.16,39.08,131.16,225.41,0,581.86,5254.07,291.62,69.33,248.83,481.82,367.36,2370.23,3733.38,116.44,0.81,243.06,26001.99,632.11,3386.58,3435.08,819.19,2921.19,4104.69,73.66,385.37,792.46,482.68,117.94,224.55,64384.25,14192.45,193.47,435.8,0,141716.22,811076.7897,20.02609531,32997.59987,0,0.018026162,844094.4337,985810.6529,0,0,985810.6529,985810.6529
50,Jasa penunjang angkutan & pergudangan,H.6,Pergudangan dan Jasa Penunjang Angkutan; Pos dan Kurir,Transportasi dan Pergudangan,1470.31,55.29,3.43,35.22,290.92,2159.86,162.06,809.08,396.67,6312.51,10.61,820.59,317.54,455.7,86.75,55.35,379.23,77.94,11.9,2.68,5.01,3.1,147.47,29882.5,34307.36,1198.94,120.15,54.76,163.42,175.68,1.42,555.91,3005.99,393.52,59.23,7443.2,591.71,909.76,11903.72,15096.36,938.99,0.61,629.28,322809.45,3640.99,45322.02,228806.47,40046.95,31873.62,49134.71,92.85,648.64,10573.86,3080.04,497.36,2243.37,10140.33,12169.37,132.43,601.84,0,883316.02,507379.5673,89.69215408,146803.9528,0,0.08998872,654273.3023,1537589.323,0,0,1537589.323,1537589.323
51,Akomodasi (hotel/penginapan),I.1,Penyediaan Akomodasi,Penyediaan Akomodasi dan Makan Minum,0,0,0,0,13.26,23.34,1.41,0.16,4.33,70.69,0.02,8.62,1.53,0.73,0.22,3.62,8.54,1.73,0.01,0,0,0.05,1.17,1761.85,1829.09,1.99,17.25,14.17,14.83,28.36,0.08,304.23,176.35,27.53,5.59,37.88,180.33,17.06,1055.12,2417.71,179.84,0.23,114.75,8519.29,894.05,5692.46,7928.1,404.02,1038.13,2077.06,13.65,7.85,6684.21,3444.1,607.15,1556.88,148271.68,59509.57,560.54,4056.91,0,259589.3,21564.44619,0,0,0,3.544366284,21567.99055,281157.2916,0,0,281157.2916,281157.2916
52,Penyediaan makan minum (RM/kafe/warung),I.2,Penyediaan Makan Minum,Penyediaan Akomodasi dan Makan Minum,212.12,0.32,0.66,0.96,36.83,6.36,26.28,1.27,19.32,186.52,0.14,19.72,17.21,164.58,28.89,6.89,147.79,24.72,9.57,0.19,0,0.91,36.57,9879.96,1447.43,0.24,0.42,0.06,0.08,6,4.91,105.76,510.63,64.39,9.99,63.91,807.57,52.42,1905.77,2628.12,1501.36,60.11,2357.47,41330.85,2023.05,22006.52,9471.47,464.32,1646.59,5095.4,6.27,140.32,13579.51,6188.69,557.4,2114.27,229253.27,75925.37,276.42,2065.6,0,434499.71,707771.2024,0,0,0,0.011700622,707771.2141,1142270.92,0,0,1142270.92,1142270.92
53,Informasi & komunikasi,J,Informasi dan Komunikasi,Informasi dan Komunikasi,1449.65,53.86,5.04,44.8,369.7,1014.55,134.51,58.89,18.23,3603.98,7.18,29.19,79.96,636.5,102,125.86,3068.4,1271.83,8.43,1.49,50.01,6.93,6667.55,91081.72,48842.29,1190.62,265.67,305.66,244.25,452.84,2.48,7757.93,10237.59,1263.56,213.05,2972.45,9947.2,1876.42,38759.63,66389.43,2149.76,66.69,2080.56,411729.86,96438,221724.9,144532.37,18138.19,17890.45,87619.27,1114.5,1507.15,2118432.53,244705.38,72967.48,189989.99,706280.52,251164.22,11762.99,13191.89,0,4914098.04,3712536.571,104581.616,0,0,0.016568867,3817118.203,8731216.247,0,0,8731216.246,8731216.246
54,Jasa keuangan & asuransi,K,Jasa Keuangan dan Asuransi,Jasa Keuangan dan Asuransi,33816.44,2945.11,278.36,2357.95,10270.19,28237.8,4031.94,2744.75,5782.81,59208.47,441.9,9911.03,3696.92,26213.82,9597.56,871.69,9419.36,5083.49,339.72,36.22,0.29,335.76,6716.75,177854.54,54623.85,654.85,2523.59,614.32,1844.11,1184.11,25.25,9451.23,14884.76,1720.75,358.88,4889.91,3805.18,2833.83,29020.05,59238.09,4995.06,75.11,3045.59,341655.21,189801.48,536263.35,80635,7409.53,12238.24,37198.63,3495.7,11429.06,256234.87,444613.45,23001.59,32797.37,92680.39,130817.86,5873.34,38878.41,0,2841004.9,1175078.124,490474.0967,0,0,0.038167622,1665552.259,4506557.163,0,0,4506557.163,4506557.163
55,Real estat,L,Real Estate,Real Estate,15.59,7.03,0.69,4.88,0,0,16.07,0.73,6.89,518.19,0.19,16.05,5.91,112.11,20.28,83.62,11.47,5.1,0.13,0.03,0,0.29,1.63,128262.87,35693.88,8.24,232.78,13.15,708.27,339.99,0.59,1156.78,2009.01,289.53,51.81,3770.68,1772.06,12.92,7661.3,27982.85,2660.41,1.85,1263.43,474404.29,195483.98,484670.82,65926.14,2085.17,3956.48,19644.8,811.81,2095.11,225232.44,81397.2,22568.06,32232.04,133990.31,172082.9,6504.67,72914.18,0,2210719.68,413382.9821,2715.240321,0,0,0.001003958,416098.2234,2626817.905,0,0,2626817.905,2626817.905
56,"Jasa profesional, ilmiah, teknis, persewaan & penunjang usaha","M,N",Jasa Perusahaan,Jasa Perusahaan,321.04,42.17,7.15,35.54,150.2,1268.72,107.98,9.52,5.75,424.13,0.3,7.87,23.06,438.33,478.57,17.63,1375.7,720.5,10.13,1.38,0,4.69,515.17,134768.88,26148.72,3.07,11.86,18.63,83.98,152.61,42.35,1246.07,5919.34,576.53,137.47,202.64,1368.55,604.53,9359.5,14278.09,4584.81,57.35,981.75,264857.26,17251.18,34307.33,49775.12,5705.54,6428.19,27960.67,327.27,189.56,152530.95,53439.27,14011.73,11803.12,153440.59,140400.38,4971.99,5431.34,0,1149343.77,369333.2147,24.58986735,0,0,0.078484896,369357.8831,1518701.649,0,0,1518701.653,1518701.653
57,"Administrasi pemerintahan, pertahanan & jaminan sosial wajib",O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0,414.43,156.03,70.72,17631.08,8.92,325.37,409.11,0,0,91.49,0,0,1.51,0,0,0,0,20374.89,10515.44,5.15,38.24,3.43,37.94,26.71,18.69,275.98,255.19,47.16,8.3,69.04,503.16,1078.46,2542.56,5335.61,3336.43,30.65,658.13,15140.69,1253.99,7444.6,33849.75,1099.17,939.83,11509.87,60.39,141.89,610495.48,15430.73,16444.66,13386.96,34111.27,47338.95,52.3,160.87,0,873131.2,260746.09,11465671,0,0,0.021500915,11726417.11,12599548.32,0,0,12599548.32,12599548.32
58,"Pendidikan, kesehatan & kegiatan sosial",P,Jasa Pendidikan,Jasa Pendidikan,236.74,9.71,0.96,6.36,0,0,15.98,0,140.3,0,0,537.13,0.33,260.01,54.88,30.91,0,0,0.56,0.26,0,0.53,6.13,13061.59,17917.66,0.76,77.54,0.9,12.66,4.27,3.94,136.25,505.69,188.4,22.23,552.05,250.71,39.37,3906.1,13190.8,444.81,7.03,212.52,16723.7,17347.54,28428.82,55590.81,3247.82,1137.61,20957.38,58.92,74.78,18536.24,111900.98,2855.2,18058.98,252547.61,189552.26,735.61,6660.26,0,796250.58,3937587.86,4532908.71,0,0,0.002969144,8470496.574,9266747.158,0,0,9266747.157,9266747.157
59,"Kesenian, hiburan & rekreasi","R,S,T,U",Jasa lainnya,Jasa lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,20.51,72.73,6.44,0.15,370.71,0,641.23,3160.6,0,0,0,1189.19,18.53,132.86,126947.35,637.02,2362.99,2111.04,3929.04,327.5,440.1,17.47,0,142387.5,111153.0803,0,0,0,0.020296627,111153.1006,253540.5967,0,0,253540.5968,253540.5968
60,Jasa-jasa lainnya,"R,S,T,U",Jasa lainnya,Jasa lainnya,1054.61,131.48,20.07,90.25,402.8,917.85,13.59,1.26,10.1,157.05,0.02,27.09,13.72,29.31,5.59,0.58,701.4,44.96,0.49,0.06,0,0.09,682.59,8088.99,1907.93,0.57,9.93,0,34.74,2.76,9.19,73.74,14.46,5.52,1.44,98.26,4.77,643.13,559.95,3881.93,1471.56,94.61,116.2,89001.69,2629.66,6062.69,22834.09,1453.93,687.09,22278.21,12.04,27.15,66304.9,4218.48,150.6,1411.97,35961.29,50843.69,779.85,9204.53,0,335186.51,529401.3034,0,0,0,0.00304718,529401.3065,864587.82,0,0,864587.8166,864587.8166
61,Sektor lain yang tidak jelas batasannya,"R,S,T,U",Jasa lainnya,Jasa lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
190,Jumlah Input Antara Domestik,,,,826211.49,67763.84,5677.74,53232.59,204282.62,316529.48,70133.1,56056.14,88459.72,662812.09,6899.55,86594.53,109413.91,628187.26,112864.04,33054.02,195695.12,36084.79,5140.6,571.37,3501.14,5951.07,57450.3,2970089.43,1103648.43,3875446.31,186535.36,169327.47,86841.22,48400.01,410.03,308866.24,896260.43,67101.36,19457.49,336372.45,159419.35,249165.11,753547.78,1697652.87,86213.06,1228.57,86393.81,14959197.16,805799.91,2439661.43,1731692.36,171500.04,121528.76,601557.85,111436.89,522550.68,4324289.65,1275019.57,479459.62,669395.77,4588828.03,2928009.96,79485.51,272780.12,0,48610518.69,32890519.27,16670355.53,38779405.6,2049733.19,5079039.02,95469052.6,144079571.3,0,0,144079571.3,144079571.3
195,Pajak Dikurang Subsidi Atas Produk,,,,-5386.82,-485.97,-39.46,-606.16,-7858.67,-4205.78,-1768.84,-513.24,-703.3,-4812.4,-262.73,-445.37,-766.01,135.63,269.4,535.77,97.83,38.42,110.65,-22.98,-2.1,-17.88,-394.46,4588.1,694.13,2.77,18.02,8.86,15.28,72.96,0.46,400.86,35.65,35.17,7.84,19.16,63.05,109.27,1438.3,787.3,56.37,2.71,39.93,21821.45,355.61,3155.76,3218.64,561.63,1445.87,242.25,35.49,581.43,1143.59,319.83,214.96,181.17,3990.17,2337.49,136.93,410.19,0,21444.2,28592.75032,0,37003.29183,17.0735724,528.702082,66141.81781,87586.01451,,,,
200,Total Konsumsi Antara Impor,,,,12340.12,5054.15,1717.4,8362.89,127611.53,90050.17,27600.6,21,86275.53,195364.71,12443.61,22880.23,114864.05,212742.42,31658.12,50065.73,286815.02,8606.33,2189.91,990.66,26.3,1013.04,830.68,0,615845.13,626104.23,92209.41,279920.44,31580.48,79330.29,2,123663.14,28401.85,11496.17,23203.8,182354.12,37123.08,78979.44,479867.56,705712.48,109421.6,1072.95,570.1,973705.82,107522.51,165431.58,863226.3,165881.6,226327,117982.84,19155.06,98129.85,213,123,128378.39,307440.05,52630.12,1378907.89,3204.01,38821.66,0,9453463.14,119781.0934,2561.569904,109816.8319,2411.570437,0,234571.0656,9688034.205,,,,
201,Kompensasi Tenaga Kerja,,,,1960557.23,149512.72,9904.67,206531.1,434077.59,630727.88,183333.01,104949.93,308862.23,1847264.98,27587.74,218434.95,341998.99,1411100.25,256438.84,86278.66,491312.32,139860.14,16926.88,2541.88,22919.23,1979.87,125670.01,2141410.6,464018.26,129177.22,17889.59,6094.8,8539.04,38637.08,17.01,48825.67,172903.02,17103.37,10537.69,278384.09,71379.31,69045.76,252335.96,478272.26,13001.63,4579.33,46505.51,6162013.83,845821.9,3993518.83,831165.75,125465.62,228595.63,308189.59,57290.28,270076.47,1283480.01,1168817.11,185104.08,202997.3,6823730.59,3529859.27,55606.23,329420.22,0,39648581,,,,,,,,,,,
202,Surplus Usaha Bruto,,,,2692900.99,294237.67,26094.62,270351.2,789047.15,1494097.58,375403.81,261110.62,555812.51,2122133.85,45799.58,388774.05,598776.6,1706840.99,301165.84,122774.05,640110.23,218841.75,31499.3,5443.46,14995.04,6648.54,242855.53,3534133.68,1525726.96,212968.53,62836.6,13102.53,30578.27,99940.01,2797.09,159143.77,275130.15,28839,15654.31,265580.91,91121.69,106951.51,332415.72,1116547.45,45033.77,17672.31,82495.95,6524724.23,971516.95,5300224.97,1601283.75,205502.86,400321,504580.2,90207.13,249043.19,3095384.42,2053751.19,1774744.11,334911.01,1130369.41,1421646.51,114669.58,221004.44,0,47218270.13,,,,,,,,,,,
203,Pajak Dikurang Subsidi Lainnya Atas Produksi,,,,24734.32,2821.22,135.18,3471.1,4447.79,16043.53,3027.44,470.98,2744.15,19176.56,951.04,1919.45,2956.28,8575.54,614.32,328.94,7346.07,2079.43,303.75,72.29,342.85,15.83,1634.73,20769.29,12321.21,85.86,402.29,247.12,168.21,1069.86,0.81,2323.08,23291.81,580.59,309.22,3192.87,4553.74,1147.76,5343.97,18691.19,134.14,51.47,349.58,47181.93,7096.55,37945.01,14477.66,2034.15,7592.39,5036.59,3032.44,1889.3,26705.58,8526.45,58916.74,3776.36,0,5986.04,438.34,2151.19,0,432033.6,,,,,,,,,,,
209,Total Input Primer,,,,4678192.54,446571.6,36134.47,480353.4,1227572.53,2140869,561764.25,366531.53,867418.89,3988575.4,74338.35,609128.46,943731.86,3126516.78,558219,209381.65,1138768.62,360781.32,48729.93,8057.64,38257.12,8644.24,370160.27,5696313.57,2002066.43,342231.61,81128.47,19444.45,39285.51,139646.95,2814.91,210292.52,471324.99,46522.97,26501.23,547157.87,167054.74,177145.03,590095.65,1613510.91,58169.55,22303.11,129351.04,12733920,1824435.39,9331688.82,2446927.16,333002.63,636509.02,817806.38,150529.85,521008.96,4405570,3231094.76,2018764.93,541684.66,7954100,4957491.82,170714.15,552575.85,0,87298884.73,,,,,,,,,,,
210,Total Input,,,,5511357.33,518903.62,43490.14,541342.72,1551608.01,2543242.86,657729.12,422095.43,1041450.83,4841939.79,93418.78,718157.84,1167243.81,3967582.08,703010.57,293037.17,1621376.6,405510.87,56171.09,9596.7,41782.46,15590.48,428046.79,8670991.1,3722254.12,4843784.92,359891.26,468701.22,157722.49,267450.2,3227.4,643222.75,1396022.91,125155.66,69170.36,1065903.6,363660.21,505398.85,1824949.29,4017663.56,253860.58,24607.33,216354.88,28688644.43,2738113.42,11939937.6,5045064.46,670945.9,985810.65,1537589.32,281157.29,1142270.92,8731216.25,4506557.16,2626817.9,1518701.65,12599548.32,9266747.16,253540.6,864587.82,0,145384310.8,,,,,,,,,,,
